rank,global_tokens,source_ranks,operation,median_ms,min_ms,max_ms
2,2048,4,redistribute_routed_restore,0.386680539449056,0.3865344047546387,0.38672107060750327
2,2048,4,redistribute_restore_only,0.090775465965271,0.09033919970194498,0.09367679754892985
2,2048,8,original_owners,0.45811840693155925,0.45805654525756834,0.45925226211547854
2,2048,8,redistribute_routed_restore,0.3865887959798177,0.38637866973876955,0.38681920369466144
2,2048,8,redistribute_restore_only,0.09833386739095053,0.09675733248392741,0.09970666567484537
2,2048,16,original_owners,0.28811092376708985,0.2862496058146159,0.29214293162027993
2,2048,16,redistribute_routed_restore,0.34528961181640627,0.34520107905069985,0.3457898775736491
2,2048,16,redistribute_restore_only,0.05229440132776896,0.05158400138219198,0.05231146812438965
2,8192,4,original_owners,1.501689656575521,1.5012779235839844,1.5036671956380208
2,8192,4,redistribute_routed_restore,0.6370741526285807,0.6364842732747396,0.6392277399698894
2,8192,4,redistribute_restore_only,0.17237653732299804,0.17236480712890626,0.17267519632975262
2,8192,8,original_owners,1.4056522369384765,1.4054314931233725,1.4087818145751954
2,8192,8,redistribute_routed_restore,0.6788042704264323,0.6785749435424805,0.6803189595540364
2,8192,8,redistribute_restore_only,0.20840959548950194,0.207914670308431,0.2102666695912679
2,8192,16,original_owners,0.45550079345703126,0.45539948145548503,0.4630655924479167
2,8192,16,redistribute_routed_restore,0.5675274531046549,0.5667786916097005,0.6118741353352865
2,8192,16,redistribute_restore_only,0.10602773030598958,0.10593067010243734,0.10610346794128418
3,2048,4,original_owners,0.47041279474894204,0.46975253423055013,0.47138773600260414
3,2048,4,redistribute_routed_restore,0.3867669423421224,0.3865781466166178,0.3867669423421224
3,2048,4,redistribute_restore_only,0.09060906569163005,0.09031999905904134,0.09286613464355468
3,2048,8,original_owners,0.4580959955851237,0.45802666346232096,0.4592074712117513
3,2048,8,redistribute_routed_restore,0.38651946385701497,0.38632214864095055,0.386898136138916
3,2048,8,redistribute_restore_only,0.09719253381093343,0.09641599655151367,0.09819200038909912
3,2048,16,original_owners,0.28820374806722004,0.2863615989685059,0.29226452509562173
3,2048,16,redistribute_routed_restore,0.34518934885660807,0.345086924235026,0.34535465240478513
3,2048,16,redistribute_restore_only,0.05235093434651693,0.05232640107472738,0.05238080024719238
3,8192,4,original_owners,1.501785659790039,1.501367441813151,1.503659693400065
3,8192,4,redistribute_routed_restore,0.6370890935262045,0.6365386962890625,0.6392255783081054
3,8192,4,redistribute_restore_only,0.17196906407674153,0.1719264030456543,0.17271146774291993
3,8192,8,original_owners,1.4056256612141926,1.4054528554280599,1.4088512420654298
3,8192,8,redistribute_routed_restore,0.6789119720458985,0.6786879857381185,0.6803114573160808
3,8192,8,redistribute_restore_only,0.20855040550231935,0.20775680541992186,0.21030826568603517
3,8192,16,original_owners,0.4555328051249186,0.4554880142211914,0.46305812199910484
3,8192,16,redistribute_routed_restore,0.567573356628418,0.5667743682861328,0.6117823918660482
3,8192,16,redistribute_restore_only,0.1060202678044637,0.10582933425903321,0.10607893466949463
4,2048,4,original_owners,0.47046718597412107,0.46986347834269204,0.471833610534668
4,2048,4,redistribute_routed_restore,0.3867605209350586,0.38657280604044597,0.3868266741434733
