hardware,hbm_budget_gib,world,tp,dp,ep,ffn_tp,nested_cp,cache_dtype,context,weight_gib,allowance_gib,cache_state_per_request_gib,minimum_hbm_one_request_gib,requests_per_dp,cluster_requests,resident_tokens,implemented_mesh
GB200_measured,184.306640625,32,16,2,32,1,1,fp8_e4m3,1048576,82.07190246880054,20,13.513818740844727,115.58572120964527,6,12,12582912,True
GB200_measured,184.306640625,32,16,2,32,1,2,bfloat16,1024,82.07190246880054,20,0.027002334594726562,102.09890480339527,3045,6090,6236160,False
GB200_measured,184.306640625,32,16,2,32,1,2,bfloat16,8192,82.07190246880054,20,0.11928749084472656,102.19118995964527,689,1378,11288576,False
GB200_measured,184.306640625,32,16,2,32,1,2,bfloat16,32768,82.07190246880054,20,0.43569374084472656,102.50759620964527,188,376,12320768,False
GB200_measured,184.306640625,32,16,2,32,1,2,bfloat16,131072,82.07190246880054,20,1.7013187408447266,103.77322120964527,48,96,12582912,False
GB200_measured,184.306640625,32,16,2,32,1,2,bfloat16,524288,82.07190246880054,20,6.763818740844727,108.83572120964527,12,24,12582912,False
GB200_measured,184.306640625,32,16,2,32,1,2,bfloat16,1048576,82.07190246880054,20,13.513818740844727,115.58572120964527,6,12,12582912,False
GB200_measured,184.306640625,32,16,2,32,1,2,fp8_e4m3,1024,82.07190246880054,20,0.020410537719726562,102.09231300652027,4029,8058,8251392,False
GB200_measured,184.306640625,32,16,2,32,1,2,fp8_e4m3,8192,82.07190246880054,20,0.06655311584472656,102.13845558464527,1235,2470,20234240,False
GB200_measured,184.306640625,32,16,2,32,1,2,fp8_e4m3,32768,82.07190246880054,20,0.22475624084472656,102.29665870964527,365,730,23920640,False
GB200_measured,184.306640625,32,16,2,32,1,2,fp8_e4m3,131072,82.07190246880054,20,0.8575687408447266,102.92947120964527,95,190,24903680,False
GB200_measured,184.306640625,32,16,2,32,1,2,fp8_e4m3,524288,82.07190246880054,20,3.3888187408447266,105.46072120964527,24,48,25165824,False
GB200_measured,184.306640625,32,16,2,32,1,2,fp8_e4m3,1048576,82.07190246880054,20,6.763818740844727,108.83572120964527,12,24,25165824,False
GB200_measured,184.306640625,32,16,2,32,1,4,bfloat16,1024,82.07190246880054,20,0.020410537719726562,102.09231300652027,4029,8058,8251392,False
GB200_measured,184.306640625,32,16,2,32,1,4,bfloat16,8192,82.07190246880054,20,0.06655311584472656,102.13845558464527,1235,2470,20234240,False
GB200_measured,184.306640625,32,16,2,32,1,4,bfloat16,32768,82.07190246880054,20,0.22475624084472656,102.29665870964527,365,730,23920640,False
GB200_measured,184.306640625,32,16,2,32,1,4,bfloat16,131072,82.07190246880054,20,0.8575687408447266,102.92947120964527,95,190,24903680,False
GB200_measured,184.306640625,32,16,2,32,1,4,bfloat16,524288,82.07190246880054,20,3.3888187408447266,105.46072120964527,24,48,25165824,False
GB200_measured,184.306640625,32,16,2,32,1,4,bfloat16,1048576,82.07190246880054,20,6.763818740844727,108.83572120964527,12,24,25165824,False
GB200_measured,184.306640625,32,16,2,32,1,4,fp8_e4m3,1024,82.07190246880054,20,0.017114639282226562,102.08901710808277,4804,9608,9838592,False
GB200_measured,184.306640625,32,16,2,32,1,4,fp8_e4m3,8192,82.07190246880054,20,0.04018592834472656,102.11208839714527,2046,4092,33521664,False
GB200_measured,184.306640625,32,16,2,32,1,4,fp8_e4m3,32768,82.07190246880054,20,0.11928749084472656,102.19118995964527,689,1378,45154304,False
GB200_measured,184.306640625,32,16,2,32,1,4,fp8_e4m3,131072,82.07190246880054,20,0.43569374084472656,102.50759620964527,188,376,49283072,False
GB200_measured,184.306640625,32,16,2,32,1,4,fp8_e4m3,524288,82.07190246880054,20,1.7013187408447266,103.77322120964527,48,96,50331648,False
GB200_measured,184.306640625,32,16,2,32,1,4,fp8_e4m3,1048576,82.07190246880054,20,3.3888187408447266,105.46072120964527,24,48,50331648,False
GB200_measured,184.306640625,32,16,2,32,1,8,bfloat16,1024,82.07190246880054,20,0.017114639282226562,102.08901710808277,4804,9608,9838592,False
GB200_measured,184.306640625,32,16,2,32,1,8,bfloat16,8192,82.07190246880054,20,0.04018592834472656,102.11208839714527,2046,4092,33521664,False
GB200_measured,184.306640625,32,16,2,32,1,8,bfloat16,32768,82.07190246880054,20,0.11928749084472656,102.19118995964527,689,1378,45154304,False
GB200_measured,184.306640625,32,16,2,32,1,8,bfloat16,131072,82.07190246880054,20,0.43569374084472656,102.50759620964527,188,376,49283072,False
GB200_measured,184.306640625,32,16,2,32,1,8,bfloat16,524288,82.07190246880054,20,1.7013187408447266,103.77322120964527,48,96,50331648,False
GB200_measured,184.306640625,32,16,2,32,1,8,bfloat16,1048576,82.07190246880054,20,3.3888187408447266,105.46072120964527,24,48,50331648,False
GB200_measured,184.306640625,32,16,2,32,1,8,fp8_e4m3,1024,82.07190246880054,20,0.015466690063476562,102.08736915886402,5316,10632,10887168,False
GB200_measured,184.306640625,32,16,2,32,1,8,fp8_e4m3,8192,82.07190246880054,20,0.027002334594726562,102.09890480339527,3045,6090,49889280,False
GB200_measured,184.306640625,32,16,2,32,1,8,fp8_e4m3,32768,82.07190246880054,20,0.06655311584472656,102.13845558464527,1235,2470,80936960,False
GB200_measured,184.306640625,32,16,2,32,1,8,fp8_e4m3,131072,82.07190246880054,20,0.22475624084472656,102.29665870964527,365,730,95682560,False
GB200_measured,184.306640625,32,16,2,32,1,8,fp8_e4m3,524288,82.07190246880054,20,0.8575687408447266,102.92947120964527,95,190,99614720,False
GB200_measured,184.306640625,32,16,2,32,1,8,fp8_e4m3,1048576,82.07190246880054,20,1.7013187408447266,103.77322120964527,48,96,100663296,False
GB200_measured,184.306640625,32,32,1,32,1,1,bfloat16,1024,79.85279715061188,20,0.03327655792236328,99.88607370853424,2537,2537,2597888,True
GB200_measured,184.306640625,32,32,1,32,1,1,bfloat16,8192,79.85279715061188,20,0.21784687042236328,100.07064402103424,387,387,3170304,True
GB200_measured,184.306640625,32,32,1,32,1,1,bfloat16,32768,79.85279715061188,20,0.8506593704223633,100.70345652103424,99,99,3244032,True
GB200_measured,184.306640625,32,32,1,32,1,1,bfloat16,131072,79.85279715061188,20,3.3819093704223633,103.23470652103424,24,24,3145728,True
GB200_measured,184.306640625,32,32,1,32,1,1,bfloat16,524288,79.85279715061188,20,13.506909370422363,113.35970652103424,6,6,3145728,True
GB200_measured,184.306640625,32,32,1,32,1,1,bfloat16,1048576,79.85279715061188,20,27.006909370422363,126.85970652103424,3,3,3145728,True
GB200_measured,184.306640625,32,32,1,32,1,1,fp8_e4m3,1024,79.85279715061188,20,0.02009296417236328,99.87289011478424,4203,4203,4303872,True
GB200_measured,184.306640625,32,32,1,32,1,1,fp8_e4m3,8192,79.85279715061188,20,0.11237812042236328,99.96517527103424,751,751,6152192,True
GB200_measured,184.306640625,32,32,1,32,1,1,fp8_e4m3,32768,79.85279715061188,20,0.4287843704223633,100.28158152103424,196,196,6422528,True
GB200_measured,184.306640625,32,32,1,32,1,1,fp8_e4m3,131072,79.85279715061188,20,1.6944093704223633,101.54720652103424,49,49,6422528,True
GB200_measured,184.306640625,32,32,1,32,1,1,fp8_e4m3,524288,79.85279715061188,20,6.756909370422363,106.60970652103424,12,12,6291456,True
GB200_measured,184.306640625,32,32,1,32,1,1,fp8_e4m3,1048576,79.85279715061188,20,13.506909370422363,113.35970652103424,6,6,6291456,True
GB200_measured,184.306640625,32,32,1,32,1,2,bfloat16,1024,79.85279715061188,20,0.02009296417236328,99.87289011478424,4203,4203,4303872,False
GB200_measured,184.306640625,32,32,1,32,1,2,bfloat16,8192,79.85279715061188,20,0.11237812042236328,99.96517527103424,751,751,6152192,False
GB200_measured,184.306640625,32,32,1,32,1,2,bfloat16,32768,79.85279715061188,20,0.4287843704223633,100.28158152103424,196,196,6422528,False
GB200_measured,184.306640625,32,32,1,32,1,2,bfloat16,131072,79.85279715061188,20,1.6944093704223633,101.54720652103424,49,49,6422528,False
GB200_measured,184.306640625,32,32,1,32,1,2,bfloat16,524288,79.85279715061188,20,6.756909370422363,106.60970652103424,12,12,6291456,False
GB200_measured,184.306640625,32,32,1,32,1,2,bfloat16,1048576,79.85279715061188,20,13.506909370422363,113.35970652103424,6,6,6291456,False
GB200_measured,184.306640625,32,32,1,32,1,2,fp8_e4m3,1024,79.85279715061188,20,0.013501167297363281,99.86629831790924,6255,6255,6405120,False
GB200_measured,184.306640625,32,32,1,32,1,2,fp8_e4m3,8192,79.85279715061188,20,0.05964374542236328,99.91244089603424,1415,1415,11591680,False
GB200_measured,184.306640625,32,32,1,32,1,2,fp8_e4m3,32768,79.85279715061188,20,0.21784687042236328,100.07064402103424,387,387,12681216,False
GB200_measured,184.306640625,32,32,1,32,1,2,fp8_e4m3,131072,79.85279715061188,20,0.8506593704223633,100.70345652103424,99,99,12976128,False
GB200_measured,184.306640625,32,32,1,32,1,2,fp8_e4m3,524288,79.85279715061188,20,3.3819093704223633,103.23470652103424,24,24,12582912,False
GB200_measured,184.306640625,32,32,1,32,1,2,fp8_e4m3,1048576,79.85279715061188,20,6.756909370422363,106.60970652103424,12,12,12582912,False
GB200_measured,184.306640625,32,32,1,32,1,4,bfloat16,1024,79.85279715061188,20,0.013501167297363281,99.86629831790924,6255,6255,6405120,False
GB200_measured,184.306640625,32,32,1,32,1,4,bfloat16,8192,79.85279715061188,20,0.05964374542236328,99.91244089603424,1415,1415,11591680,False
GB200_measured,184.306640625,32,32,1,32,1,4,bfloat16,32768,79.85279715061188,20,0.21784687042236328,100.07064402103424,387,387,12681216,False
GB200_measured,184.306640625,32,32,1,32,1,4,bfloat16,131072,79.85279715061188,20,0.8506593704223633,100.70345652103424,99,99,12976128,False
GB200_measured,184.306640625,32,32,1,32,1,4,bfloat16,524288,79.85279715061188,20,3.3819093704223633,103.23470652103424,24,24,12582912,False
GB200_measured,184.306640625,32,32,1,32,1,4,bfloat16,1048576,79.85279715061188,20,6.756909370422363,106.60970652103424,12,12,12582912,False
GB200_measured,184.306640625,32,32,1,32,1,4,fp8_e4m3,1024,79.85279715061188,20,0.010205268859863281,99.86300241947174,8275,8275,8473600,False
GB200_measured,184.306640625,32,32,1,32,1,4,fp8_e4m3,8192,79.85279715061188,20,0.03327655792236328,99.88607370853424,2537,2537,20783104,False
GB200_measured,184.306640625,32,32,1,32,1,4,fp8_e4m3,32768,79.85279715061188,20,0.11237812042236328,99.96517527103424,751,751,24608768,False
GB200_measured,184.306640625,32,32,1,32,1,4,fp8_e4m3,131072,79.85279715061188,20,0.4287843704223633,100.28158152103424,196,196,25690112,False
GB200_measured,184.306640625,32,32,1,32,1,4,fp8_e4m3,524288,79.85279715061188,20,1.6944093704223633,101.54720652103424,49,49,25690112,False
GB200_measured,184.306640625,32,32,1,32,1,4,fp8_e4m3,1048576,79.85279715061188,20,3.3819093704223633,103.23470652103424,24,24,25165824,False
GB200_measured,184.306640625,32,32,1,32,1,8,bfloat16,1024,79.85279715061188,20,0.010205268859863281,99.86300241947174,8275,8275,8473600,False
GB200_measured,184.306640625,32,32,1,32,1,8,bfloat16,8192,79.85279715061188,20,0.03327655792236328,99.88607370853424,2537,2537,20783104,False
GB200_measured,184.306640625,32,32,1,32,1,8,bfloat16,32768,79.85279715061188,20,0.11237812042236328,99.96517527103424,751,751,24608768,False
GB200_measured,184.306640625,32,32,1,32,1,8,bfloat16,131072,79.85279715061188,20,0.4287843704223633,100.28158152103424,196,196,25690112,False
GB200_measured,184.306640625,32,32,1,32,1,8,bfloat16,524288,79.85279715061188,20,1.6944093704223633,101.54720652103424,49,49,25690112,False
GB200_measured,184.306640625,32,32,1,32,1,8,bfloat16,1048576,79.85279715061188,20,3.3819093704223633,103.23470652103424,24,24,25165824,False
GB200_measured,184.306640625,32,32,1,32,1,8,fp8_e4m3,1024,79.85279715061188,20,0.008557319641113281,99.86135447025299,9869,9869,10105856,False
GB200_measured,184.306640625,32,32,1,32,1,8,fp8_e4m3,8192,79.85279715061188,20,0.02009296417236328,99.87289011478424,4203,4203,34430976,False
GB200_measured,184.306640625,32,32,1,32,1,8,fp8_e4m3,32768,79.85279715061188,20,0.05964374542236328,99.91244089603424,1415,1415,46366720,False
GB200_measured,184.306640625,32,32,1,32,1,8,fp8_e4m3,131072,79.85279715061188,20,0.21784687042236328,100.07064402103424,387,387,50724864,False
GB200_measured,184.306640625,32,32,1,32,1,8,fp8_e4m3,524288,79.85279715061188,20,0.8506593704223633,100.70345652103424,99,99,51904512,False
GB200_measured,184.306640625,32,32,1,32,1,8,fp8_e4m3,1048576,79.85279715061188,20,1.6944093704223633,101.54720652103424,49,49,51380224,False
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,bfloat16,1024,1453.664777815342,20,0.247467041015625,1473.9122448563576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,bfloat16,8192,1453.664777815342,20,0.432037353515625,1474.0968151688576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,bfloat16,32768,1453.664777815342,20,1.064849853515625,1474.7296276688576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,bfloat16,131072,1453.664777815342,20,3.596099853515625,1477.2608776688576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,bfloat16,524288,1453.664777815342,20,13.721099853515625,1487.3858776688576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,bfloat16,1048576,1453.664777815342,20,27.221099853515625,1500.8858776688576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,fp8_e4m3,1024,1453.664777815342,20,0.234283447265625,1473.8990612626076,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,fp8_e4m3,8192,1453.664777815342,20,0.326568603515625,1473.9913464188576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,fp8_e4m3,32768,1453.664777815342,20,0.642974853515625,1474.3077526688576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,fp8_e4m3,131072,1453.664777815342,20,1.908599853515625,1475.5733776688576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,fp8_e4m3,524288,1453.664777815342,20,6.971099853515625,1480.6358776688576,0,0,0,True
B200_180GB_budget,167.63806343078613,1,1,1,1,1,1,fp8_e4m3,1048576,1453.664777815342,20,13.721099853515625,1487.3858776688576,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,bfloat16,1024,780.1062148213387,20,0.247467041015625,800.3536818623543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,bfloat16,8192,780.1062148213387,20,0.432037353515625,800.5382521748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,bfloat16,32768,780.1062148213387,20,1.064849853515625,801.1710646748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,bfloat16,131072,780.1062148213387,20,3.596099853515625,803.7023146748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,bfloat16,524288,780.1062148213387,20,13.721099853515625,813.8273146748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,bfloat16,1048576,780.1062148213387,20,27.221099853515625,827.3273146748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,fp8_e4m3,1024,780.1062148213387,20,0.234283447265625,800.3404982686043,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,fp8_e4m3,8192,780.1062148213387,20,0.326568603515625,800.4327834248543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,fp8_e4m3,32768,780.1062148213387,20,0.642974853515625,800.7491896748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,fp8_e4m3,131072,780.1062148213387,20,1.908599853515625,802.0148146748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,fp8_e4m3,524288,780.1062148213387,20,6.971099853515625,807.0773146748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,1,2,2,1,1,fp8_e4m3,1048576,780.1062148213387,20,13.721099853515625,813.8273146748543,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,bfloat16,1024,744.60052973032,20,0.1369171142578125,764.7374468445778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,bfloat16,8192,744.60052973032,20,0.3214874267578125,764.9220171570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,bfloat16,32768,744.60052973032,20,0.9542999267578125,765.5548296570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,bfloat16,131072,744.60052973032,20,3.4855499267578125,768.0860796570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,bfloat16,524288,744.60052973032,20,13.610549926757812,778.2110796570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,bfloat16,1048576,744.60052973032,20,27.110549926757812,791.7110796570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,fp8_e4m3,1024,744.60052973032,20,0.1237335205078125,764.7242632508278,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,fp8_e4m3,8192,744.60052973032,20,0.2160186767578125,764.8165484070778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,fp8_e4m3,32768,744.60052973032,20,0.5324249267578125,765.1329546570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,fp8_e4m3,131072,744.60052973032,20,1.7980499267578125,766.3985796570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,fp8_e4m3,524288,744.60052973032,20,6.8605499267578125,771.4610796570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,1,fp8_e4m3,1048576,744.60052973032,20,13.610549926757812,778.2110796570778,0,0,0,True
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,bfloat16,1024,744.60052973032,20,0.1237335205078125,764.7242632508278,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,bfloat16,8192,744.60052973032,20,0.2160186767578125,764.8165484070778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,bfloat16,32768,744.60052973032,20,0.5324249267578125,765.1329546570778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,bfloat16,131072,744.60052973032,20,1.7980499267578125,766.3985796570778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,bfloat16,524288,744.60052973032,20,6.8605499267578125,771.4610796570778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,bfloat16,1048576,744.60052973032,20,13.610549926757812,778.2110796570778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,fp8_e4m3,1024,744.60052973032,20,0.1171417236328125,764.7176714539528,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,fp8_e4m3,8192,744.60052973032,20,0.1632843017578125,764.7638140320778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,fp8_e4m3,32768,744.60052973032,20,0.3214874267578125,764.9220171570778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,fp8_e4m3,131072,744.60052973032,20,0.9542999267578125,765.5548296570778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,fp8_e4m3,524288,744.60052973032,20,3.4855499267578125,768.0860796570778,0,0,0,False
B200_180GB_budget,167.63806343078613,2,2,1,2,1,2,fp8_e4m3,1048576,744.60052973032,20,6.8605499267578125,771.4610796570778,0,0,0,False
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,bfloat16,1024,443.326933324337,20,0.247467041015625,463.57440036535263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,bfloat16,8192,443.326933324337,20,0.432037353515625,463.75897067785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,bfloat16,32768,443.326933324337,20,1.064849853515625,464.39178317785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,bfloat16,131072,443.326933324337,20,3.596099853515625,466.92303317785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,bfloat16,524288,443.326933324337,20,13.721099853515625,477.04803317785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,bfloat16,1048576,443.326933324337,20,27.221099853515625,490.54803317785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,fp8_e4m3,1024,443.326933324337,20,0.234283447265625,463.56121677160263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,fp8_e4m3,8192,443.326933324337,20,0.326568603515625,463.65350192785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,fp8_e4m3,32768,443.326933324337,20,0.642974853515625,463.96990817785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,fp8_e4m3,131072,443.326933324337,20,1.908599853515625,465.23553317785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,fp8_e4m3,524288,443.326933324337,20,6.971099853515625,470.29803317785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,1,4,4,1,1,fp8_e4m3,1048576,443.326933324337,20,13.721099853515625,477.04803317785263,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,bfloat16,1024,407.82124823331833,20,0.1369171142578125,427.95816534757614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,bfloat16,8192,407.82124823331833,20,0.3214874267578125,428.14273566007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,bfloat16,32768,407.82124823331833,20,0.9542999267578125,428.77554816007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,bfloat16,131072,407.82124823331833,20,3.4855499267578125,431.30679816007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,bfloat16,524288,407.82124823331833,20,13.610549926757812,441.43179816007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,bfloat16,1048576,407.82124823331833,20,27.110549926757812,454.93179816007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,fp8_e4m3,1024,407.82124823331833,20,0.1237335205078125,427.94498175382614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,fp8_e4m3,8192,407.82124823331833,20,0.2160186767578125,428.03726691007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,fp8_e4m3,32768,407.82124823331833,20,0.5324249267578125,428.35367316007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,fp8_e4m3,131072,407.82124823331833,20,1.7980499267578125,429.61929816007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,fp8_e4m3,524288,407.82124823331833,20,6.8605499267578125,434.68179816007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,1,fp8_e4m3,1048576,407.82124823331833,20,13.610549926757812,441.43179816007614,0,0,0,True
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,bfloat16,1024,407.82124823331833,20,0.1237335205078125,427.94498175382614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,bfloat16,8192,407.82124823331833,20,0.2160186767578125,428.03726691007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,bfloat16,32768,407.82124823331833,20,0.5324249267578125,428.35367316007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,bfloat16,131072,407.82124823331833,20,1.7980499267578125,429.61929816007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,bfloat16,524288,407.82124823331833,20,6.8605499267578125,434.68179816007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,bfloat16,1048576,407.82124823331833,20,13.610549926757812,441.43179816007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,fp8_e4m3,1024,407.82124823331833,20,0.1171417236328125,427.93838995695114,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,fp8_e4m3,8192,407.82124823331833,20,0.1632843017578125,427.98453253507614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,fp8_e4m3,32768,407.82124823331833,20,0.3214874267578125,428.14273566007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,fp8_e4m3,131072,407.82124823331833,20,0.9542999267578125,428.77554816007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,fp8_e4m3,524288,407.82124823331833,20,3.4855499267578125,431.30679816007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,2,2,4,1,2,fp8_e4m3,1048576,407.82124823331833,20,6.8605499267578125,434.68179816007614,0,0,0,False
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,bfloat16,1024,390.068405687809,20,0.08164215087890625,410.1500478386879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,bfloat16,8192,390.068405687809,20,0.26621246337890625,410.3346181511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,bfloat16,32768,390.068405687809,20,0.8990249633789062,410.9674306511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,bfloat16,131072,390.068405687809,20,3.4302749633789062,413.4986806511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,bfloat16,524288,390.068405687809,20,13.555274963378906,423.6236806511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,bfloat16,1048576,390.068405687809,20,27.055274963378906,437.1236806511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,fp8_e4m3,1024,390.068405687809,20,0.06845855712890625,410.1368642449379,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,fp8_e4m3,8192,390.068405687809,20,0.16074371337890625,410.2291494011879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,fp8_e4m3,32768,390.068405687809,20,0.47714996337890625,410.5455556511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,fp8_e4m3,131072,390.068405687809,20,1.7427749633789062,411.8111806511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,fp8_e4m3,524288,390.068405687809,20,6.805274963378906,416.8736806511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,1,fp8_e4m3,1048576,390.068405687809,20,13.555274963378906,423.6236806511879,0,0,0,True
B200_180GB_budget,167.63806343078613,4,4,1,4,1,2,bfloat16,1024,390.068405687809,20,0.06845855712890625,410.1368642449379,0,0,0,False
B200_180GB_budget,167.63806343078613,4,4,1,4,1,2,bfloat16,8192,390.068405687809,20,0.16074371337890625,410.2291494011879,0,0,0,False
B200_180GB_budget,167.63806343078613,4,4,1,4,1,2,bfloat16,32768,390.068405687809,20,0.47714996337890625,410.5455556511879,0,0,0,False
B200_180GB_budget,167.63806343078613,4,4,1,4,1,2,bfloat16,131072,390.068405687809,20,1.7427749633789062,411.8111806511879,0,0,0,False
B200_180GB_budget,167.63806343078613,4,4,1,4,1,2,bfloat16,524288,390.068405687809,20,6.805274963378906,416.8736806511879,0,0,0,False
B200_180GB_budget,167.63806343078613,4,4,1,4,1,2,bfloat16,1048576,390.068405687809,20,13.555274963378906,423.6236806511879,0,0,0,False
