rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
0,0,8,8192,8192,all_gather,117440512,0.19218106269836427,0.19217507044474283,0.19219120343526205
0,0,8,8192,8192,all_to_all,117440512,0.20903199513753254,0.20896506309509277,0.20908385912577312
0,0,8,8192,8192,rs_ag_pair,117440512,0.39416611989339195,0.39398187001546225,0.3942131996154785
0,0,8,16384,16384,all_reduce,234881024,0.6374674479166667,0.6373618443806967,0.6374770482381185
0,0,8,16384,16384,reduce_scatter,234881024,0.353658135732015,0.35329612096150714,0.3538026809692383
0,0,8,16384,16384,all_gather,234881024,0.35621360143025715,0.3561959902445475,0.35621760686238607
0,0,8,16384,16384,all_to_all,234881024,0.37837212880452475,0.3782699902852376,0.37842226028442383
0,0,8,16384,16384,rs_ag_pair,234881024,0.7189617156982422,0.7186988194783529,0.7193889617919922
0,0,16,1,16,all_reduce,229376,0.0460862676302592,0.04603466590245565,0.04608946641286214
0,0,16,1,16,reduce_scatter,229376,0.03423080046971639,0.03422973155975342,0.034264798959096274
0,0,16,1,16,all_gather,229376,0.03439093430836995,0.03433306614557902,0.03439133167266846
0,0,16,1,16,all_to_all,229376,0.016275067130724588,0.01620746652285258,0.017589733997980753
0,0,16,1,16,rs_ag_pair,229376,0.07790280183156331,0.07780093351999919,0.0779161294301351
0,0,16,8,16,all_reduce,229376,0.045695332686106364,0.045553334554036456,0.04577440023422241
0,0,16,8,16,reduce_scatter,229376,0.0345848004023234,0.03454613288243612,0.0347546656926473
0,0,16,8,16,all_gather,229376,0.034388001759847006,0.03433359861373901,0.03439493179321289
0,0,16,8,16,all_to_all,229376,0.01621679961681366,0.016201866666475932,0.016249066591262816
0,0,16,8,16,rs_ag_pair,229376,0.07776573499043783,0.07773933410644532,0.07780293623606364
0,0,16,128,128,all_reduce,1835008,0.04993973175684611,0.049934132893880205,0.04994626839955648
0,0,16,128,128,reduce_scatter,1835008,0.03351346651713053,0.03348960081736247,0.03355199893315633
0,0,16,128,128,all_gather,1835008,0.03374333381652832,0.03370986779530843,0.03404893477757772
0,0,16,128,128,all_to_all,1835008,0.02347373366355896,0.02345893383026123,0.023529066642125448
0,0,16,128,128,rs_ag_pair,1835008,0.07607159614562989,0.0758843978246053,0.07614640394846599
0,0,16,1024,1024,all_reduce,14680064,0.10680987040201823,0.10672732988993326,0.10684399604797364
0,0,16,1024,1024,reduce_scatter,14680064,0.06798786322275797,0.06797773043314616,0.06804959774017334
