rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
1,0,16,8192,8192,rs_ag_pair,117440512,0.4692149480183919,0.4680191993713379,0.6039402643839519
1,0,16,16384,16384,all_reduce,234881024,0.6990016301472982,0.6977194468180339,0.6997119903564453
1,0,16,16384,16384,reduce_scatter,234881024,0.36468159357706703,0.3644991874694824,0.36498772303263344
1,0,16,16384,16384,all_gather,234881024,0.3696586608886719,0.36950934727986656,0.3698250770568848
1,0,16,16384,16384,all_to_all,234881024,0.38606611887613934,0.38493547439575193,0.40841919581095376
1,0,16,16384,16384,rs_ag_pair,234881024,0.7348362604777018,0.7344554901123047,0.797654406229655
2,2,2,1,2,all_reduce,28672,0.061572265625,0.05695786476135254,0.0620746652285258
2,2,2,1,2,reduce_scatter,28672,0.05207253297170003,0.05008000135421753,0.05448319911956787
2,2,2,1,2,all_gather,28672,0.048867201805114745,0.047849599520365396,0.04948693513870239
2,2,2,1,2,all_to_all,28672,0.0514847993850708,0.050342400868733726,0.05498986641565959
2,2,2,1,2,rs_ag_pair,28672,0.09213653405507406,0.09196373621622721,0.0953717311223348
2,2,2,8,8,all_reduce,114688,0.05490560134251912,0.05409599939982097,0.05561813513437907
2,2,2,8,8,reduce_scatter,114688,0.049135998884836836,0.04882346789042155,0.04994986852010091
2,2,2,8,8,all_gather,114688,0.046854400634765626,0.0466869314511617,0.04769706726074219
2,2,2,8,8,all_to_all,114688,0.05449066559473673,0.05211733182271321,0.05771626631418864
2,2,2,8,8,rs_ag_pair,114688,0.09806079864501953,0.0969813346862793,0.09829653104146321
2,2,2,128,128,all_reduce,1835008,0.05815146764119466,0.05740480025609334,0.2984522819519043
2,2,2,128,128,reduce_scatter,1835008,0.051695998509724936,0.05067626635233561,0.051713065306345625
2,2,2,128,128,all_gather,1835008,0.04898666540781657,0.04855999946594238,0.05013866821924846
2,2,2,128,128,all_to_all,1835008,0.05476266543070475,0.052713600794474284,0.05493439833323161
2,2,2,128,128,rs_ag_pair,1835008,0.10124266942342122,0.10035520394643148,0.10174400011698405
2,2,2,1024,1024,all_reduce,14680064,0.0564085324605306,0.056274131933848066,0.05648639996846517
2,2,2,1024,1024,reduce_scatter,14680064,0.05067520141601563,0.04905279874801636,0.05252586603164673
2,2,2,1024,1024,all_gather,14680064,0.04762133359909058,0.046800001462300615,0.04789760112762451
2,2,2,1024,1024,all_to_all,14680064,0.05414719978968303,0.053955201307932535,0.05472000042597453
2,2,2,1024,1024,rs_ag_pair,14680064,0.11057813167572021,0.10331412951151529,0.3667061487833659
2,2,2,8192,8192,all_reduce,117440512,0.24663786888122557,0.24623039563496907,0.2469600041707357
2,2,2,8192,8192,reduce_scatter,117440512,0.16467307408650717,0.16429012616475422,0.1647775967915853
2,2,2,8192,8192,all_gather,117440512,0.1532522678375244,0.1531285285949707,0.15357653299967447
2,2,2,8192,8192,all_to_all,117440512,0.19522773424784343,0.19493974049886068,0.19617279370625815
2,2,2,8192,8192,rs_ag_pair,117440512,0.3181845347086589,0.3179871877034505,0.3183498700459798
2,2,2,16384,16384,all_reduce,234881024,0.45753599802652994,0.45748694737752277,0.4580810546875
2,2,2,16384,16384,reduce_scatter,234881024,0.2943370819091797,0.29431467056274413,0.2945066769917806
2,2,2,16384,16384,all_gather,234881024,0.282805347442627,0.2824981371561686,0.2830442746480306
2,2,2,16384,16384,all_to_all,234881024,0.3623861312866211,0.36020479202270506,0.3625215848286947
2,2,2,16384,16384,rs_ag_pair,234881024,0.5771861394246419,0.5760800043741862,0.5774208068847656
2,0,4,1,4,all_reduce,57344,0.05533759991327922,0.05512853463490804,0.05582826534907023
2,0,4,1,4,reduce_scatter,57344,0.0520853320757548,0.050776533285776776,0.05350079933802287
2,0,4,1,4,all_gather,57344,0.05032000144322713,0.04979413350423177,0.05057493448257446
2,0,4,1,4,all_to_all,57344,0.06195840040842692,0.05882560014724732,0.06298026641209921
2,0,4,1,4,rs_ag_pair,57344,0.10613866647084554,0.10586559772491455,0.1454528013865153
2,0,4,8,8,all_reduce,114688,0.059315200646718344,0.05734933217366536,0.05997653404871623
2,0,4,8,8,reduce_scatter,114688,0.055105066299438475,0.05498346487681071,0.05636266469955444
2,0,4,8,8,all_gather,114688,0.05151360034942627,0.051389865080515545,0.051788798967997235
2,0,4,8,8,all_to_all,114688,0.060616532961527504,0.059204268455505374,0.06151466766993205
2,0,4,8,8,rs_ag_pair,114688,0.10649173259735108,0.10575359662373861,0.10715626875559489
2,0,4,128,128,all_reduce,1835008,0.06213866472244263,0.06106239954630534,0.062412798404693604
2,0,4,128,128,reduce_scatter,1835008,0.05631893475850423,0.05526506503423055,0.056738134225209555
2,0,4,128,128,all_gather,1835008,0.05462506612141927,0.05385706822077433,0.16914347012837727
