rank,tp,dp,phase,batch_per_dp,chunk,ms,graph_ms,dynamic_peak_bytes,state_bytes
7,4,4,prefill,1,1024,2.1723198890686035,,220360704,860160
7,4,4,prefill,1,8192,4.829728126525879,,1762111488,860160
7,4,4,prefill,1,16384,8.658368110656738,,3524112384,860160
7,4,4,decode,1,1,1.006592035293579,0.07925013701121013,70144,860160
7,4,4,decode,8,1,1.0563199520111084,0.08075093428293864,559616,6881280
7,4,4,decode,32,1,1.0149439573287964,0.09329173564910889,2238464,27525120
7,4,4,decode,128,1,1.001471996307373,0.14772159258524578,8953856,110100480
7,4,4,decode,256,1,0.9799680113792419,0.22745173772176105,17973248,220200960
7,8,2,prefill,1,1024,2.3654398918151855,,110180352,430080
7,8,2,prefill,1,8192,3.713792085647583,,881055744,430080
7,8,2,prefill,1,16384,5.578944206237793,,1762056192,430080
7,8,2,decode,1,1,1.1517119407653809,0.07388799985249837,42496,430080
7,8,2,decode,8,1,1.2369600534439087,0.07660799821217855,338432,3440640
7,8,2,decode,32,1,1.074112057685852,0.0824394702911377,1352704,13762560
7,8,2,decode,128,1,1.1048959493637085,0.11022079785664876,5476352,55050240
7,8,2,decode,256,1,1.0599039793014526,0.175490140914917,11345920,110100480
7,16,1,prefill,1,1024,2.2495999336242676,,55155712,215040
7,16,1,prefill,1,8192,3.3683838844299316,,440790016,215040
7,16,1,prefill,1,16384,4.216671943664551,,881028096,215040
7,16,1,decode,1,1,1.0930240154266357,0.08278720378875733,28672,215040
7,16,1,decode,8,1,1.252128005027771,0.07319786548614501,227840,1720320
7,16,1,decode,32,1,0.9657599925994873,0.07831253210703532,910336,6881280
7,16,1,decode,128,1,0.9810559749603271,0.11354666550954183,3641344,27525120
7,16,1,decode,256,1,0.9724799990653992,0.14254933993021648,7348224,55050240
8,1,16,prefill,1,1024,2.6111040115356445,,881442816,3440640
8,1,16,prefill,1,8192,14.39187240600586,,7048445952,3440640
8,1,16,prefill,1,16384,28.62860870361328,,14096449536,3440640
8,1,16,decode,1,1,0.7181119918823242,0.1519744078318278,246272,3440640
8,1,16,decode,8,1,0.8510720133781433,0.1628704071044922,1969664,27525120
8,1,16,decode,32,1,0.7362560033798218,0.20605759620666503,8468480,110100480
8,1,16,decode,128,1,0.6062080264091492,0.3522922515869141,31580160,440401920
8,1,16,decode,256,1,0.650879979133606,0.6385930379231771,63029248,880803840
8,2,8,prefill,1,1024,2.4653759002685547,,440721408,1720320
8,2,8,prefill,1,8192,7.980192184448242,,3524222976,1720320
8,2,8,prefill,1,16384,15.266400337219238,,7048224768,1720320
8,2,8,decode,1,1,0.9311360120773315,0.10778453350067138,125440,1720320
8,2,8,decode,8,1,0.9752320051193237,0.11211946805318197,1002496,13762560
8,2,8,decode,32,1,0.9303039908409119,0.14003094037373862,4074496,55050240
8,2,8,decode,128,1,0.6878079771995544,0.22054187456766763,16101376,220200960
8,2,8,decode,256,1,0.7782080173492432,0.39305493036905925,32071680,440401920
8,4,4,prefill,1,1024,2.4342401027679443,,220360704,860160
8,4,4,prefill,1,8192,4.807616233825684,,1762111488,860160
8,4,4,prefill,1,16384,8.650527954101562,,3524112384,860160
8,4,4,decode,1,1,0.9298880100250244,0.07870612939198812,70144,860160
8,4,4,decode,8,1,0.9488000273704529,0.08022613525390625,559616,6881280
8,4,4,decode,32,1,0.938431978225708,0.09408426284790039,2238464,27525120
8,4,4,decode,128,1,0.9693760275840759,0.14699840545654297,8953856,110100480
8,4,4,decode,256,1,0.9550399780273438,0.22678292592366536,17973248,220200960
8,8,2,prefill,1,1024,2.1012160778045654,,110180352,430080
8,8,2,prefill,1,8192,3.638432025909424,,881055744,430080
8,8,2,prefill,1,16384,5.595583915710449,,1762056192,430080
8,8,2,decode,1,1,1.1244159936904907,0.07346346378326415,42496,430080
8,8,2,decode,8,1,1.152127981185913,0.07604053020477294,338432,3440640
8,8,2,decode,32,1,1.2013119459152222,0.0824512004852295,1352704,13762560
8,8,2,decode,128,1,0.9828159809112549,0.10951573053995768,5476352,55050240
8,8,2,decode,256,1,0.9755200147628784,0.17538347244262695,11345920,110100480
8,16,1,prefill,1,1024,2.2298240661621094,,55155712,215040
8,16,1,prefill,1,8192,3.347264051437378,,440790016,215040
8,16,1,prefill,1,16384,4.200128078460693,,881028096,215040
8,16,1,decode,1,1,1.094655990600586,0.08226880232493082,28672,215040
8,16,1,decode,8,1,1.2336000204086304,0.07312959829966227,227840,1720320
8,16,1,decode,32,1,0.9649279713630676,0.07777067025502522,910336,6881280
8,16,1,decode,128,1,0.9639040231704712,0.11291733582814535,3641344,27525120
8,16,1,decode,256,1,0.9558079838752747,0.1418783982594808,7348224,55050240
9,1,16,prefill,1,1024,3.0199038982391357,,881442816,3440640
9,1,16,prefill,1,8192,14.256352424621582,,7048445952,3440640
9,1,16,prefill,1,16384,28.516447067260742,,14096449536,3440640
9,1,16,decode,1,1,0.6055999994277954,0.15158079465230306,246272,3440640
9,1,16,decode,8,1,0.5672000050544739,0.16254720687866211,1969664,27525120
9,1,16,decode,32,1,0.5847039818763733,0.2055349349975586,8468480,110100480
9,1,16,decode,128,1,0.5109760165214539,0.35221014022827146,31580160,440401920
9,1,16,decode,256,1,0.6512640118598938,0.6382080078125,63029248,880803840
9,2,8,prefill,1,1024,2.4786880016326904,,440721408,1720320
9,2,8,prefill,1,8192,8.000767707824707,,3524222976,1720320
9,2,8,prefill,1,16384,15.281760215759277,,7048224768,1720320
9,2,8,decode,1,1,0.9355840086936951,0.10813759962717692,125440,1720320
9,2,8,decode,8,1,0.9892799854278564,0.11254826386769613,1002496,13762560
9,2,8,decode,32,1,0.9400960206985474,0.14024213155110676,4074496,55050240
9,2,8,decode,128,1,0.6912000179290771,0.2207274595896403,16101376,220200960
9,2,8,decode,256,1,0.7157760262489319,0.39322986602783205,32071680,440401920
9,4,4,prefill,1,1024,2.4589760303497314,,220360704,860160
9,4,4,prefill,1,8192,4.832128047943115,,1762111488,860160
9,4,4,prefill,1,16384,8.672896385192871,,3524112384,860160
9,4,4,decode,1,1,0.9441279768943787,0.07922026316324869,70144,860160
9,4,4,decode,8,1,0.9710080027580261,0.08048319816589355,559616,6881280
