rank,tp,cp,dp,queries,cached_tokens,local_attention_ms,attention_with_merge_ms,graph_ms,correctness_max_abs,expanded_kv_bytes,local_attention_flops
8,16,1,1,8192,1048576,28.268154907226563,28.314407348632812,28.359429931640626,0.0021317601203918457,4026531840,32985348833280
8,8,2,1,1,32768,0.18541760444641114,0.48822717666625975,0.21311039924621583,0.0019307434558868408,125829120,125829120
8,8,2,1,128,32768,0.18397120237350464,0.42362561225891116,0.2195280075073242,0.0019307434558868408,125829120,16106127360
8,8,2,1,1024,32768,0.2439807891845703,0.4179840087890625,0.3153791904449463,0.0019307434558868408,125829120,128849018880
8,8,2,1,8192,32768,0.7116831779479981,0.9064672470092774,0.8743280410766602,0.0019307434558868408,125829120,1030792151040
8,8,2,1,1,131072,0.6936768054962158,0.733622407913208,0.7194255828857422,0.0019307434558868408,503316480,503316480
8,8,2,1,128,131072,0.694601583480835,0.7360511779785156,0.7273295879364013,0.0019307434558868408,503316480,64424509440
8,8,2,1,1024,131072,0.9185888290405273,1.001187229156494,0.9901344299316406,0.0019307434558868408,503316480,515396075520
8,8,2,1,8192,131072,2.7192895889282225,2.977343940734863,2.944152069091797,0.0019307434558868408,503316480,4123168604160
8,8,2,1,1,1048576,5.414495849609375,5.452998352050781,5.4520305633544925,0.0019307434558868408,4026531840,4026531840
8,8,2,1,128,1048576,5.4163360595703125,5.466499328613281,5.454404830932617,0.0019307434558868408,4026531840,515396075520
8,8,2,1,1024,1048576,7.221353912353516,7.308470153808594,7.298609924316406,0.0019307434558868408,4026531840,4123168604160
8,8,2,1,8192,1048576,22.60608367919922,23.697053527832033,23.37972412109375,0.0019307434558868408,4026531840,32985348833280
8,4,4,1,1,32768,0.10465279817581177,0.48450241088867185,0.1417407989501953,0.0013146698474884033,125829120,125829120
8,4,4,1,128,32768,0.10582400560379028,0.4011712074279785,0.1517840027809143,0.0013146698474884033,125829120,16106127360
8,4,4,1,1024,32768,0.13915519714355468,0.43943037986755373,0.23665280342102052,0.0013146698474884033,125829120,128849018880
8,4,4,1,8192,32768,0.7148896217346191,1.0826399803161622,1.0610719680786134,0.0013146698474884033,125829120,1030792151040
8,4,4,1,1,131072,0.3584320068359375,0.41835842132568357,0.39466879367828367,0.0013146698474884033,503316480,503316480
8,4,4,1,128,131072,0.359443211555481,0.4411488056182861,0.406825590133667,0.0013146698474884033,503316480,64424509440
8,4,4,1,1024,131072,0.48317441940307615,0.5903744220733642,0.5807712078094482,0.0013146698474884033,503316480,515396075520
8,4,4,1,8192,131072,2.762249565124512,3.319308853149414,3.254102325439453,0.0013146698474884033,503316480,4123168604160
8,4,4,1,1,1048576,2.7448511123657227,2.791024017333984,2.7787599563598633,0.0013146698474884033,4026531840,4026531840
8,4,4,1,128,1048576,2.7411167144775392,2.8031904220581056,2.789300727844238,0.0013146698474884033,4026531840,515396075520
8,4,4,1,1024,1048576,3.709187316894531,3.8846431732177735,3.8328399658203125,0.0013146698474884033,4026531840,4123168604160
8,4,4,1,8192,1048576,23.420693969726564,25.960772705078124,24.897201538085938,0.0013146698474884033,4026531840,32985348833280
8,2,8,1,1,32768,0.09720320105552674,0.4064511775970459,0.12434079647064208,0.0014489591121673584,125829120,125829120
8,2,8,1,128,32768,0.07742080092430115,0.4114719867706299,0.16236000061035155,0.0014489591121673584,125829120,16106127360
8,2,8,1,1024,32768,0.14830080270767212,0.47709121704101565,0.3423072099685669,0.0014489591121673584,125829120,128849018880
8,2,8,1,8192,32768,0.6589632034301758,1.3827008247375487,1.364401626586914,0.0014489591121673584,125829120,1030792151040
8,2,8,1,1,131072,0.1916319966316223,0.5560768127441407,0.2541856050491333,0.0014489591121673584,503316480,503316480
8,2,8,1,128,131072,0.1925376057624817,0.39811201095581056,0.2925712108612061,0.0014489591121673584,503316480,64424509440
8,2,8,1,1024,131072,0.5075583934783936,0.7218400001525879,0.7069712162017823,0.0014489591121673584,503316480,515396075520
8,2,8,1,8192,131072,2.5818880081176756,3.6847713470458983,3.4081470489501955,0.0014489591121673584,503316480,4123168604160
8,2,8,1,1,1048576,1.4034879684448243,1.5461983680725098,1.4685999870300293,0.0014489591121673584,4026531840,4026531840
8,2,8,1,128,1048576,1.405027198791504,1.5190752029418946,1.5092080116271973,0.0014489591121673584,4026531840,515396075520
8,2,8,1,1024,1048576,3.877881622314453,4.094268798828125,4.067769622802734,0.0014489591121673584,4026531840,4123168604160
8,2,8,1,8192,1048576,22.281593322753906,25.270066833496095,24.541944885253905,0.0014489591121673584,4026531840,32985348833280
8,1,16,1,1,32768,0.09081599712371827,0.49472317695617674,0.15088160037994386,0.0008585304021835327,125829120,125829120
8,1,16,1,128,32768,0.08544639945030212,2.3651615142822267,0.1963312029838562,0.0008585304021835327,125829120,16106127360
8,1,16,1,1024,32768,0.12305279970169067,0.5104032039642334,0.45223522186279297,0.0008585304021835327,125829120,128849018880
8,1,16,1,8192,32768,0.7004767894744873,2.092572784423828,2.069112014770508,0.0008585304021835327,125829120,1030792151040
8,1,16,1,1,131072,0.11008000373840332,0.5329152107238769,0.2181567907333374,0.0008585304021835327,503316480,503316480
8,1,16,1,128,131072,0.11117759943008423,0.4113152027130127,0.26693120002746584,0.0008585304021835327,503316480,64424509440
8,1,16,1,1024,131072,0.48919677734375,0.74617600440979,0.7331136226654053,0.0008585304021835327,503316480,515396075520
8,1,16,1,8192,131072,2.5171104431152345,4.183497619628906,3.854115295410156,0.0008585304021835327,503316480,4123168604160
8,1,16,1,1,1048576,0.7649216175079345,0.8981247901916504,0.8660096168518067,0.0008585304021835327,4026531840,4026531840
8,1,16,1,128,1048576,0.7442304134368897,0.9301983833312988,0.9027279853820801,0.0008585304021835327,4026531840,515396075520
8,1,16,1,1024,1048576,2.987843132019043,3.5547134399414064,3.476124954223633,0.0008585304021835327,4026531840,4123168604160
8,1,16,1,8192,1048576,21.918368530273437,25.268086242675782,24.823890686035156,0.0008585304021835327,4026531840,32985348833280
8,4,1,4,1,32768,0.43357119560241697,0.41792960166931153,0.34848320484161377,0.0020828843116760254,503316480,503316480
8,4,1,4,128,32768,0.35855679512023925,0.3700639963150024,0.34959681034088136,0.0020828843116760254,503316480,64424509440
8,4,1,4,1024,32768,0.48414077758789065,0.4837791919708252,0.473803186416626,0.0020828843116760254,503316480,515396075520
8,4,1,4,8192,32768,2.785686492919922,2.9289663314819334,2.8986623764038084,0.0020828843116760254,503316480,4123168604160
8,4,1,4,1,131072,1.387667179107666,1.3804191589355468,1.3697104454040527,0.0020828843116760254,2013265920,2013265920
8,4,1,4,128,131072,1.3816096305847168,1.3802080154418945,1.3698464393615724,0.0020828843116760254,2013265920,257698037760
8,4,1,4,1024,131072,1.8761823654174805,1.8751136779785156,1.8533439636230469,0.0020828843116760254,2013265920,2061584302080
8,4,1,4,8192,131072,11.511113739013672,11.672566223144532,11.980950164794923,0.0020828843116760254,2013265920,16492674416640
8,4,1,4,1,1048576,10.900518035888672,10.901663970947265,10.890377807617188,0.0020828843116760254,16106127360,16106127360
8,4,1,4,128,1048576,10.904621124267578,10.905359649658203,10.89661102294922,0.0020828843116760254,16106127360,2061584302080
8,4,1,4,1024,1048576,14.862069702148437,14.942314147949219,15.156619262695312,0.0020828843116760254,16106127360,16492674416640
8,4,1,4,8192,1048576,96.44349975585938,96.50562133789063,97.72786865234374,0.0020828843116760254,16106127360,131941395333120
8,8,1,2,1,32768,0.3586400032043457,0.35527360439300537,0.3461935997009277,0.0022320151329040527,251658240,251658240
8,8,1,2,128,32768,0.355679988861084,0.35532479286193847,0.34662880897521975,0.0022320151329040527,251658240,32212254720
8,8,1,2,1024,32768,0.4697023868560791,0.4717855930328369,0.46078081130981446,0.0022320151329040527,251658240,257698037760
8,8,1,2,8192,32768,1.3741151809692382,1.3868672370910644,1.3747183799743652,0.0022320151329040527,251658240,2061584302080
8,8,1,2,1,131072,1.400489616394043,1.3682144165039063,1.3573472023010253,0.0022320151329040527,1006632960,1006632960
8,8,1,2,128,131072,1.3694815635681152,1.3696703910827637,1.358670425415039,0.0022320151329040527,1006632960,128849018880
8,8,1,2,1024,131072,1.8418239593505858,1.8222047805786132,1.8099056243896485,0.0022320151329040527,1006632960,1030792151040
8,8,1,2,8192,131072,5.519100952148437,5.742515182495117,5.67425765991211,0.0022320151329040527,1006632960,8246337208320
8,8,1,2,1,1048576,10.808195495605469,10.808918762207032,10.794326019287109,0.0022320151329040527,8053063680,8053063680
8,8,1,2,128,1048576,10.811459350585938,10.808271789550782,10.800215911865234,0.0022320151329040527,8053063680,1030792151040
8,8,1,2,1024,1048576,14.425450134277344,14.418978881835937,14.411740112304688,0.0022320151329040527,8053063680,8246337208320
8,8,1,2,8192,1048576,46.06039123535156,46.2527099609375,47.243527221679685,0.0022320151329040527,8053063680,65970697666560
8,4,2,2,1,32768,0.18920639753341675,0.416323184967041,0.21572959423065186,0.002655029296875,251658240,251658240
8,4,2,2,128,32768,0.18962880373001098,0.4135551929473877,0.22462399005889894,0.002655029296875,251658240,32212254720
8,4,2,2,1024,32768,0.25300159454345705,0.42789440155029296,0.3307120084762573,0.002655029296875,251658240,257698037760
8,4,2,2,8192,32768,1.3907199859619142,1.7098016738891602,1.7068384170532227,0.002655029296875,251658240,2061584302080
8,4,2,2,1,131072,0.7032256126403809,0.7395328044891357,0.7375807762145996,0.002655029296875,1006632960,1006632960
8,4,2,2,128,131072,0.7010719776153564,0.7482399940490723,0.7356815814971924,0.002655029296875,1006632960,128849018880
8,4,2,2,1024,131072,0.9416607856750489,1.0416128158569335,1.0281056404113769,0.002655029296875,1006632960,1030792151040
8,4,2,2,8192,131072,5.744963073730469,6.188220977783203,6.099177551269531,0.002655029296875,1006632960,8246337208320
8,4,2,2,1,1048576,5.4571582794189455,5.507846450805664,5.491507339477539,0.002655029296875,8053063680,8053063680
8,4,2,2,128,1048576,5.460115051269531,5.515577697753907,5.501027297973633,0.002655029296875,8053063680,1030792151040
8,4,2,2,1024,1048576,7.465542602539062,7.605328369140625,7.603600311279297,0.002655029296875,8053063680,8246337208320
8,4,2,2,8192,1048576,49.290924072265625,48.83061828613281,48.70353393554687,0.002655029296875,8053063680,65970697666560
8,2,4,2,1,32768,0.10290240049362183,0.48427519798278806,0.1452128052711487,0.0015749633312225342,251658240,251658240
8,2,4,2,128,32768,0.10321279764175414,0.46199679374694824,0.1670367956161499,0.0015749633312225342,251658240,32212254720
8,2,4,2,1024,32768,0.2658976078033447,0.48236799240112305,0.420849609375,0.0015749633312225342,251658240,257698037760
8,2,4,2,8192,32768,1.2687071800231933,1.9660736083984376,1.9598512649536133,0.0015749633312225342,251658240,2061584302080
8,2,4,2,1,131072,0.36713600158691406,0.44724159240722655,0.40918879508972167,0.0015749633312225342,1006632960,1006632960
8,2,4,2,128,131072,0.3635744094848633,0.4572735786437988,0.42495040893554686,0.0015749633312225342,1006632960,128849018880
8,2,4,2,1024,131072,0.9891327857971192,1.1577568054199219,1.144647979736328,0.0015749633312225342,1006632960,1030792151040
8,2,4,2,8192,131072,5.405843353271484,6.7342781066894535,6.2500560760498045,0.0015749633312225342,1006632960,8246337208320
8,2,4,2,1,1048576,2.7867008209228517,2.895187187194824,2.838772773742676,0.0015749633312225342,8053063680,8053063680
8,2,4,2,128,1048576,2.791289520263672,2.884012794494629,2.8572256088256838,0.0015749633312225342,8053063680,1030792151040
8,2,4,2,1024,1048576,7.777983856201172,8.007619476318359,8.086923217773437,0.0015749633312225342,8053063680,8246337208320
8,2,4,2,8192,1048576,45.609701538085936,50.303643798828126,52.06111450195313,0.0015749633312225342,8053063680,65970697666560
9,16,1,1,1,32768,0.3490335941314697,0.3466880083084106,0.33836319446563723,0.001986205577850342,125829120,125829120
9,16,1,1,128,32768,0.3469311952590942,0.3463295936584473,0.3383791923522949,0.001986205577850342,125829120,16106127360
9,16,1,1,1024,32768,0.4667232036590576,0.4661344051361084,0.4585279941558838,0.001986205577850342,125829120,128849018880
9,16,1,1,8192,32768,0.9204895973205567,0.9145343780517579,0.8931551933288574,0.001986205577850342,125829120,1030792151040
9,16,1,1,1,131072,1.3573887825012207,1.3578656196594239,1.3470303535461425,0.001986205577850342,503316480,503316480
9,16,1,1,128,131072,1.354758358001709,1.3544416427612305,1.3475248336791992,0.001986205577850342,503316480,64424509440
9,16,1,1,1024,131072,1.812326431274414,1.8092096328735352,1.8023311614990234,0.001986205577850342,503316480,515396075520
9,16,1,1,8192,131072,3.567055892944336,3.5578495025634767,3.5375297546386717,0.001986205577850342,503316480,4123168604160
9,16,1,1,1,1048576,10.727964782714844,10.721641540527344,10.714126586914062,0.001986205577850342,4026531840,4026531840
9,16,1,1,128,1048576,10.722249603271484,10.724636840820313,10.714276885986328,0.001986205577850342,4026531840,515396075520
9,16,1,1,1024,1048576,14.393724060058593,14.391798400878907,14.383245849609375,0.001986205577850342,4026531840,4123168604160
9,16,1,1,8192,1048576,28.438150024414064,28.317611694335938,28.288455200195312,0.001986205577850342,4026531840,32985348833280
9,8,2,1,1,32768,0.18519359827041626,0.4954400062561035,0.2131887912750244,0.0019307434558868408,125829120,125829120
9,8,2,1,128,32768,0.18500479459762573,0.4276383876800537,0.22064800262451173,0.0019307434558868408,125829120,16106127360
9,8,2,1,1024,32768,0.24350719451904296,0.448470401763916,0.3163455963134766,0.0019307434558868408,125829120,128849018880
9,8,2,1,8192,32768,0.708892822265625,0.9069696426391601,0.8748687744140625,0.0019307434558868408,125829120,1030792151040
9,8,2,1,1,131072,0.6908671855926514,0.734768009185791,0.7200863838195801,0.0019307434558868408,503316480,503316480
9,8,2,1,128,131072,0.6979135990142822,0.7362815856933593,0.7278863906860351,0.0019307434558868408,503316480,64424509440
9,8,2,1,1024,131072,0.9190336227416992,1.002291202545166,0.9906911849975586,0.0019307434558868408,503316480,515396075520
9,8,2,1,8192,131072,2.704560089111328,2.9777503967285157,2.944166374206543,0.0019307434558868408,503316480,4123168604160
9,8,2,1,1,1048576,5.46533432006836,5.453948974609375,5.452787017822265,0.0019307434558868408,4026531840,4026531840
9,8,2,1,128,1048576,5.425171279907227,5.467776107788086,5.45494384765625,0.0019307434558868408,4026531840,515396075520
9,8,2,1,1024,1048576,7.2267295837402346,7.309343719482422,7.2997489929199215,0.0019307434558868408,4026531840,4123168604160
9,8,2,1,8192,1048576,23.21491241455078,23.69977569580078,23.38048858642578,0.0019307434558868408,4026531840,32985348833280
9,4,4,1,1,32768,0.102019202709198,0.49901437759399414,0.14207359552383422,0.0013146698474884033,125829120,125829120
9,4,4,1,128,32768,0.10084160566329955,0.40112957954406736,0.15253920555114747,0.0013146698474884033,125829120,16106127360
9,4,4,1,1024,32768,0.13543360233306884,0.4413760185241699,0.237174391746521,0.0013146698474884033,125829120,128849018880
9,4,4,1,8192,32768,0.7002048015594482,1.0842528343200684,1.0616864204406737,0.0013146698474884033,125829120,1030792151040
9,4,4,1,1,131072,0.35650560855865476,0.41836161613464357,0.395032000541687,0.0013146698474884033,503316480,503316480
9,4,4,1,128,131072,0.35762240886688235,0.4415679931640625,0.4072671890258789,0.0013146698474884033,503316480,64424509440
9,4,4,1,1024,131072,0.48128957748413087,0.5914144039154052,0.5854032039642334,0.0013146698474884033,503316480,515396075520
9,4,4,1,8192,131072,2.800467109680176,3.3217918395996096,3.254283142089844,0.0013146698474884033,503316480,4123168604160
9,4,4,1,1,1048576,2.738137626647949,2.7915071487426757,2.7791135787963865,0.0013146698474884033,4026531840,4026531840
9,4,4,1,128,1048576,2.740217590332031,2.803878402709961,2.7897104263305663,0.0013146698474884033,4026531840,515396075520
9,4,4,1,1024,1048576,3.7244544982910157,3.8848670959472655,3.833332824707031,0.0013146698474884033,4026531840,4123168604160
9,4,4,1,8192,1048576,23.2008056640625,25.963201904296874,24.897262573242188,0.0013146698474884033,4026531840,32985348833280
9,2,8,1,1,32768,0.07855679988861083,0.40728321075439455,0.12450239658355713,0.0014489591121673584,125829120,125829120
9,2,8,1,128,32768,0.07843199968338013,0.4107647895812988,0.16266560554504395,0.0014489591121673584,125829120,16106127360
9,2,8,1,1024,32768,0.14317439794540404,0.4755743980407715,0.34298560619354246,0.0014489591121673584,125829120,128849018880
9,2,8,1,8192,32768,0.6555071830749511,1.3834303855895995,1.3648768424987794,0.0014489591121673584,125829120,1030792151040
9,2,8,1,1,131072,0.19034240245819092,0.5653632164001465,0.25478079319000246,0.0014489591121673584,503316480,503316480
9,2,8,1,128,131072,0.1904736042022705,0.39818880558013914,0.2930448055267334,0.0014489591121673584,503316480,64424509440
9,2,8,1,1024,131072,0.5045216083526611,0.7223840236663819,0.7074831962585449,0.0014489591121673584,503316480,515396075520
9,2,8,1,8192,131072,2.572534370422363,3.6860191345214846,3.408550262451172,0.0014489591121673584,503316480,4123168604160
9,2,8,1,1,1048576,1.471673583984375,1.5482239723205566,1.4693023681640625,0.0014489591121673584,4026531840,4026531840
9,2,8,1,128,1048576,1.4022720336914063,1.521123218536377,1.5099087715148927,0.0014489591121673584,4026531840,515396075520
9,2,8,1,1024,1048576,3.854073715209961,4.094847869873047,4.068086242675781,0.0014489591121673584,4026531840,4123168604160
9,2,8,1,8192,1048576,22.566700744628907,25.270008850097657,24.54175567626953,0.0014489591121673584,4026531840,32985348833280
9,1,16,1,1,32768,0.07832639813423156,0.4941215991973877,0.15147520303726197,0.0008585304021835327,125829120,125829120
9,1,16,1,128,32768,0.07221760153770447,2.3652927398681642,0.19665119647979737,0.0008585304021835327,125829120,16106127360
9,1,16,1,1024,32768,0.12094080448150635,0.5116864204406738,0.45273280143737793,0.0008585304021835327,125829120,128849018880
9,1,16,1,8192,32768,0.7007808208465576,2.0917247772216796,2.0697248458862303,0.0008585304021835327,125829120,1030792151040
9,1,16,1,1,131072,0.1076159954071045,0.5333888053894043,0.218558406829834,0.0008585304021835327,503316480,503316480
9,1,16,1,128,131072,0.10949120521545411,0.41131839752197263,0.2673680067062378,0.0008585304021835327,503316480,64424509440
9,1,16,1,1024,131072,0.3936255931854248,0.7481599807739258,0.7338016033172607,0.0008585304021835327,503316480,515396075520
9,1,16,1,8192,131072,2.4696767807006834,4.1843616485595705,3.854897689819336,0.0008585304021835327,503316480,4123168604160
9,1,16,1,1,1048576,0.7798336029052735,0.8998559951782227,0.8667519569396973,0.0008585304021835327,4026531840,4026531840
9,1,16,1,128,1048576,0.7426784038543701,0.9308095932006836,0.9030223846435547,0.0008585304021835327,4026531840,515396075520
9,1,16,1,1024,1048576,2.97891845703125,3.5560256958007814,3.4768447875976562,0.0008585304021835327,4026531840,4123168604160
9,1,16,1,8192,1048576,22.788674926757814,25.267366027832033,24.825323486328124,0.0008585304021835327,4026531840,32985348833280
9,4,1,4,1,32768,0.3645888090133667,0.3560703992843628,0.34842240810394287,0.0026946067810058594,503316480,503316480
9,4,1,4,128,32768,0.3562720060348511,0.35622079372406007,0.34984641075134276,0.0026946067810058594,503316480,64424509440
9,4,1,4,1024,32768,0.481657600402832,0.48088321685791013,0.4738431930541992,0.0026946067810058594,503316480,515396075520
9,4,1,4,8192,32768,2.7937536239624023,2.9147552490234374,2.9347455978393553,0.0026946067810058594,503316480,4123168604160
9,4,1,4,1,131072,1.5176287651062013,1.401910400390625,1.3710432052612305,0.0026946067810058594,2013265920,2013265920
9,4,1,4,128,131072,1.3783455848693849,1.3777952194213867,1.3708959579467774,0.0026946067810058594,2013265920,257698037760
9,4,1,4,1024,131072,1.8632799148559571,1.874025535583496,1.8598623275756836,0.0026946067810058594,2013265920,2061584302080
9,4,1,4,8192,131072,11.64916763305664,11.736937713623046,12.456139373779298,0.0026946067810058594,2013265920,16492674416640
9,4,1,4,1,1048576,10.910307312011719,10.912262725830079,10.902262115478516,0.0026946067810058594,16106127360,16106127360
9,4,1,4,128,1048576,10.91207046508789,10.913187408447266,10.905623626708984,0.0026946067810058594,16106127360,2061584302080
9,4,1,4,1024,1048576,14.931683349609376,14.979705810546875,15.298677062988281,0.0026946067810058594,16106127360,16492674416640
9,4,1,4,8192,1048576,99.15682983398438,99.4810546875,100.1345703125,0.0026946067810058594,16106127360,131941395333120
9,8,1,2,1,32768,0.3539743900299072,0.35412158966064455,0.3463759899139404,0.0021501779556274414,251658240,251658240
9,8,1,2,128,32768,0.3541856050491333,0.3537343978881836,0.3469167947769165,0.0021501779556274414,251658240,32212254720
9,8,1,2,1024,32768,0.46828479766845704,0.4693888187408447,0.46163039207458495,0.0021501779556274414,251658240,257698037760
9,8,1,2,8192,32768,1.3738847732543946,1.3721023559570313,1.4068767547607421,0.0021501779556274414,251658240,2061584302080
9,8,1,2,1,131072,1.5038463592529296,1.4183232307434082,1.35830717086792,0.0021501779556274414,1006632960,1006632960
9,8,1,2,128,131072,1.3670111656188966,1.3658592224121093,1.3592896461486816,0.0021501779556274414,1006632960,128849018880
9,8,1,2,1024,131072,1.8222047805786132,1.8199808120727539,1.8130880355834962,0.0021501779556274414,1006632960,1030792151040
9,8,1,2,8192,131072,5.569027328491211,5.828707122802735,5.737254333496094,0.0021501779556274414,1006632960,8246337208320
9,8,1,2,1,1048576,10.817311859130859,10.81661148071289,10.80872802734375,0.0021501779556274414,8053063680,8053063680
9,8,1,2,128,1048576,10.81753921508789,10.817203521728516,10.808390045166016,0.0021501779556274414,8053063680,1030792151040
9,8,1,2,1024,1048576,14.441226196289062,14.445242309570313,14.436320495605468,0.0021501779556274414,8053063680,8246337208320
9,8,1,2,8192,1048576,46.462118530273436,46.00213623046875,47.879669189453125,0.0021501779556274414,8053063680,65970697666560
9,4,2,2,1,32768,0.1863103985786438,0.41721601486206056,0.21604640483856202,0.002655029296875,251658240,251658240
9,4,2,2,128,32768,0.1860479950904846,0.413478422164917,0.2262864112854004,0.002655029296875,251658240,32212254720
9,4,2,2,1024,32768,0.24976320266723634,0.43078079223632815,0.33098878860473635,0.002655029296875,251658240,257698037760
9,4,2,2,8192,32768,1.3879072189331054,1.7129056930541993,1.707200050354004,0.002655029296875,251658240,2061584302080
9,4,2,2,1,131072,0.6972959995269775,0.7406400203704834,0.737886381149292,0.002655029296875,1006632960,1006632960
9,4,2,2,128,131072,0.697542381286621,0.7498464107513427,0.7359807968139649,0.002655029296875,1006632960,128849018880
9,4,2,2,1024,131072,0.9425567626953125,1.0447039604187012,1.0282815933227538,0.002655029296875,1006632960,1030792151040
9,4,2,2,8192,131072,5.707689666748047,6.190163040161133,6.100873565673828,0.002655029296875,1006632960,8246337208320
9,4,2,2,1,1048576,5.464713668823242,5.510204696655274,5.491742324829102,0.002655029296875,8053063680,8053063680
9,4,2,2,128,1048576,5.464339065551758,5.517900848388672,5.502364730834961,0.002655029296875,8053063680,1030792151040
9,4,2,2,1024,1048576,7.448076629638672,7.607475280761719,7.604897308349609,0.002655029296875,8053063680,8246337208320
9,4,2,2,8192,1048576,49.5302490234375,48.83692626953125,48.71147155761719,0.002655029296875,8053063680,65970697666560
9,2,4,2,1,32768,0.10286719799041748,0.4979135990142822,0.14536160230636597,0.0015749633312225342,251658240,251658240
9,2,4,2,128,32768,0.10344959497451782,0.4696000099182129,0.16744159460067748,0.0015749633312225342,251658240,32212254720
9,2,4,2,1024,32768,0.26238079071044923,0.4834752082824707,0.4211264133453369,0.0015749633312225342,251658240,257698037760
9,2,4,2,8192,32768,1.2660127639770509,1.9705663681030274,1.95928955078125,0.0015749633312225342,251658240,2061584302080
9,2,4,2,1,131072,0.3633984088897705,0.4512928009033203,0.4097887992858887,0.0015749633312225342,1006632960,1006632960
9,2,4,2,128,131072,0.36262080669403074,0.45952959060668946,0.4251488208770752,0.0015749633312225342,1006632960,128849018880
9,2,4,2,1024,131072,0.9811360359191894,1.159171199798584,1.1457103729248046,0.0015749633312225342,1006632960,1030792151040
9,2,4,2,8192,131072,5.359606552124023,6.738665771484375,6.248185729980468,0.0015749633312225342,1006632960,8246337208320
9,2,4,2,1,1048576,2.943961524963379,2.898524856567383,2.8391199111938477,0.0015749633312225342,8053063680,8053063680
9,2,4,2,128,1048576,2.790470314025879,2.8879199981689454,2.857592010498047,0.0015749633312225342,8053063680,1030792151040
9,2,4,2,1024,1048576,7.762239837646485,8.007698822021485,8.087051391601562,0.0015749633312225342,8053063680,8246337208320
9,2,4,2,8192,1048576,46.58182067871094,50.298126220703125,52.0603271484375,0.0015749633312225342,8053063680,65970697666560
10,16,1,1,1,32768,0.3472223997116089,0.34640638828277587,0.3382848024368286,0.0021538734436035156,125829120,125829120
10,16,1,1,128,32768,0.3460383892059326,0.3462080001831055,0.33846559524536135,0.0021538734436035156,125829120,16106127360
10,16,1,1,1024,32768,0.46558079719543455,0.4644768238067627,0.45733280181884767,0.0021538734436035156,125829120,128849018880
10,16,1,1,8192,32768,0.9171775817871094,0.9175488471984863,0.8939616203308105,0.0021538734436035156,125829120,1030792151040
10,16,1,1,1,131072,1.3650400161743164,1.3567551612854003,1.3466095924377441,0.0021538734436035156,503316480,503316480
10,16,1,1,128,131072,1.3540863990783691,1.3547103881835938,1.3465087890625,0.0021538734436035156,503316480,64424509440
10,16,1,1,1024,131072,1.8049184799194335,1.8039520263671875,1.7976303100585938,0.0021538734436035156,503316480,515396075520
10,16,1,1,8192,131072,3.559961700439453,3.6143680572509767,3.571188735961914,0.0021538734436035156,503316480,4123168604160
10,16,1,1,1,1048576,10.746259307861328,10.720623779296876,10.712801361083985,0.0021538734436035156,4026531840,4026531840
10,16,1,1,128,1048576,10.723670196533202,10.72363510131836,10.713703918457032,0.0021538734436035156,4026531840,515396075520
10,16,1,1,1024,1048576,14.318211364746094,14.31096954345703,14.311515808105469,0.0021538734436035156,4026531840,4123168604160
10,16,1,1,8192,1048576,28.56214294433594,35.24398498535156,32.88460083007813,0.0021538734436035156,4026531840,32985348833280
10,8,2,1,1,32768,0.184934401512146,0.32905919551849366,0.21119840145111085,0.0036438703536987305,125829120,125829120
10,8,2,1,128,32768,0.18377280235290527,0.36637439727783205,0.21651198863983154,0.0036438703536987305,125829120,16106127360
10,8,2,1,1024,32768,0.24261438846588135,0.34581120014190675,0.31531519889831544,0.0036438703536987305,125829120,128849018880
10,8,2,1,8192,32768,0.7116928100585938,0.9029024124145508,0.8856080055236817,0.0036438703536987305,125829120,1030792151040
10,8,2,1,1,131072,0.6888512134552002,0.7261856079101563,0.7177760124206543,0.0036438703536987305,503316480,503316480
10,8,2,1,128,131072,0.6898047924041748,0.7310048103332519,0.7233823776245117,0.0036438703536987305,503316480,64424509440
10,8,2,1,1024,131072,0.9164159774780274,0.9987775802612304,0.9896944046020508,0.0036438703536987305,503316480,515396075520
10,8,2,1,8192,131072,2.7758272171020506,3.121295928955078,2.9939247131347657,0.0036438703536987305,503316480,4123168604160
10,8,2,1,1,1048576,5.928227233886719,5.442502212524414,5.431235122680664,0.0036438703536987305,4026531840,4026531840
10,8,2,1,128,1048576,5.400128173828125,5.449398422241211,5.439737701416016,0.0036438703536987305,4026531840,515396075520
10,8,2,1,1024,1048576,7.203596496582032,7.297724914550781,7.290779113769531,0.0036438703536987305,4026531840,4123168604160
10,8,2,1,8192,1048576,23.881007385253906,24.556700134277342,26.990878295898437,0.0036438703536987305,4026531840,32985348833280
10,4,4,1,1,32768,0.10207359790802002,0.49898881912231446,0.14215359687805176,0.0013146698474884033,125829120,125829120
10,4,4,1,128,32768,0.10114879608154297,0.4021952152252197,0.15255199670791625,0.0013146698474884033,125829120,16106127360
10,4,4,1,1024,32768,0.1363808035850525,0.44441919326782225,0.23706560134887694,0.0013146698474884033,125829120,128849018880
10,4,4,1,8192,32768,0.705244779586792,1.0827743530273437,1.0617456436157227,0.0013146698474884033,125829120,1030792151040
10,4,4,1,1,131072,0.35508160591125487,0.418393611907959,0.3950095891952515,0.0013146698474884033,503316480,503316480
10,4,4,1,128,131072,0.3559072017669678,0.4418496131896973,0.407528018951416,0.0013146698474884033,503316480,64424509440
