rank,ep,source_ranks,tokens_per_rank,global_tokens,routing,ms,graph_ms,max_mean_expert_load,workspace_device_bytes,dynamic_peak_bytes
3,16,16,512,8192,hot_rank,4.676219685872396,4.669353739420573,55.999996185302734,6981419008,3670016
3,16,16,2048,32768,balanced,1.4367115020751953,1.4260789235432942,1.00146484375,6981419008,14680064
3,16,16,2048,32768,hot_rank,17.769049072265624,17.767283121744793,55.999996185302734,6981419008,14680064
3,16,4,2048,8192,balanced,1.5071189880371094,1.5029333750406901,1.0048828125,6981419008,
3,16,8,1024,8192,balanced,1.4098677317301431,1.4040437062581381,1.0048828125,6981419008,
3,8,8,1,8,balanced,0.3282282511393229,0.3240586598714193,6.999999523162842,4171235328,7168
3,8,8,1,8,hot_rank,0.09737919966379802,0.09271679719289144,55.999996185302734,4171235328,7168
3,8,8,8,64,balanced,0.366210142771403,0.36141119003295896,1.7499998807907104,4171235328,57344
3,8,8,8,64,hot_rank,0.22481813430786132,0.21961280504862468,55.999996185302734,4171235328,57344
3,8,8,128,1024,balanced,0.44897705713907876,0.4434666633605957,1.0390625,4171235328,917504
3,8,8,128,1024,hot_rank,1.051796277364095,1.0472703933715821,55.999996185302734,4171235328,917504
3,8,8,512,4096,balanced,0.6210293451944987,0.6165023803710937,1.01171875,4171235328,3670016
3,8,8,512,4096,hot_rank,2.428197224934896,2.4197621663411457,55.999996185302734,4171235328,3670016
3,8,8,2048,16384,balanced,1.5101919809977213,1.5047189076741536,1.00146484375,4171235328,14680064
3,8,8,2048,16384,hot_rank,9.013224283854166,9.003726196289062,55.999996185302734,4171235328,14680064
3,4,4,1,4,balanced,0.26571839650472007,0.2614901383717855,13.999999046325684,3089104896,7168
3,4,4,1,4,hot_rank,0.12441279888153076,0.12042773564656575,55.999996185302734,3089104896,7168
3,4,4,8,32,balanced,0.7507445017496744,0.7465269088745117,1.7499998807907104,3089104896,57344
3,4,4,8,32,hot_rank,0.1771349271138509,0.17244906425476075,55.999996185302734,3089104896,57344
3,4,4,128,512,balanced,0.8392309188842774,0.8353386561075846,1.09375,3089104896,917504
3,4,4,128,512,hot_rank,0.9043210983276367,0.9001877466837566,55.999996185302734,3089104896,917504
3,4,4,512,2048,balanced,1.0417514801025392,1.0375925064086915,1.01171875,3089104896,3670016
3,4,4,512,2048,hot_rank,1.4990795135498047,1.4918987274169921,55.999996185302734,3089104896,3670016
3,4,4,2048,8192,balanced,1.669805908203125,1.6678763071695963,1.0048828125,3089104896,14680064
3,4,4,2048,8192,hot_rank,4.7188232421875,4.7125696818033855,55.999996185302734,3089104896,14680064
4,16,16,1,16,balanced,0.18938132921854656,0.18527572949727375,3.499999761581421,6981419008,7168
4,16,16,1,16,hot_rank,0.10440746943155925,0.08694720268249512,55.999996185302734,6981419008,7168
4,16,16,8,128,balanced,0.20969173113505046,0.20536746978759765,1.3125,6981419008,57344
4,16,16,8,128,hot_rank,0.3653482755025228,0.35926507314046224,55.999996185302734,6981419008,57344
4,16,16,128,2048,balanced,0.29246613184611003,0.2869450569152832,1.01171875,6981419008,917504
4,16,16,128,2048,hot_rank,1.3880266825358072,1.3498570760091146,55.999996185302734,6981419008,917504
4,16,16,512,8192,balanced,0.45979948043823243,0.4552181243896484,1.0048828125,6981419008,3670016
4,16,16,512,8192,hot_rank,4.676805114746093,4.669578552246094,55.999996185302734,6981419008,3670016
4,16,16,2048,32768,balanced,1.4367562611897786,1.4261311848958333,1.00146484375,6981419008,14680064
4,16,16,2048,32768,hot_rank,17.769356282552085,17.767572021484376,55.999996185302734,6981419008,14680064
4,16,4,0,8192,balanced,1.507150904337565,1.5029098510742187,1.0048828125,6981419008,
4,16,8,1024,8192,balanced,1.409890111287435,1.4040660858154297,1.0048828125,6981419008,
4,8,8,1,8,balanced,0.32816960016886393,0.32393280665079754,6.999999523162842,4171235328,7168
4,8,8,1,8,hot_rank,0.09739519755045573,0.09266453584035238,55.999996185302734,4171235328,7168
4,8,8,8,64,balanced,0.366102409362793,0.3615370750427246,1.7499998807907104,4171235328,57344
4,8,8,8,64,hot_rank,0.22482986450195314,0.21960426966349283,55.999996185302734,4171235328,57344
4,8,8,128,1024,balanced,0.449019718170166,0.4435413360595703,1.0390625,4171235328,917504
4,8,8,128,1024,hot_rank,1.0518463770548503,1.0472927729288737,55.999996185302734,4171235328,917504
4,8,8,512,4096,balanced,0.621075185139974,0.6164053599039714,1.01171875,4171235328,3670016
4,8,8,512,4096,hot_rank,2.4278132120768228,2.4197962443033854,55.999996185302734,4171235328,3670016
4,8,8,2048,16384,balanced,1.5100448608398438,1.5047701517740886,1.00146484375,4171235328,14680064
4,8,8,2048,16384,hot_rank,9.013767496744792,9.003961181640625,55.999996185302734,4171235328,14680064
4,4,4,1,4,balanced,0.26642239888509117,0.2619178613026937,13.999999046325684,3089104896,7168
4,4,4,1,4,hot_rank,0.12499946753184,0.12107733090718588,55.999996185302734,3089104896,7168
4,4,4,8,32,balanced,0.7503552118937175,0.7468458811442057,1.7499998807907104,3089104896,57344
4,4,4,8,32,hot_rank,0.1772149403889974,0.17266772588094076,55.999996185302734,3089104896,57344
